crash_id,unit_nbr,VEH_HNR_FL,prsn_nbr,PRSN_TYPE_ID,DRVR_LIC_TYPE_ID
15048569,1,Y,1,DRIVER,DRIVER LICENSE
15014759,1,Y,1,DRIVER,DRIVER LICENSE
15014962,1,Y,1,DRIVER,DRIVER LICENSE
14990584,1,Y,1,DRIVER,DRIVER LICENSE
15000921,1,Y,1,DRIVER,DRIVER LICENSE
15021741,1,Y,1,DRIVER,DRIVER LICENSE
15029134,1,Y,1,DRIVER,DRIVER LICENSE
15046637,1,Y,1,DRIVER,DRIVER LICENSE
15027904,3,Y,1,DRIVER,DRIVER LICENSE
14992860,1,Y,1,DRIVER,DRIVER LICENSE
14991344,1,Y,1,DRIVER,DRIVER LICENSE
14996650,1,Y,1,DRIVER,DRIVER LICENSE
15005874,1,Y,1,DRIVER,DRIVER LICENSE
15019219,1,Y,1,DRIVER,DRIVER LICENSE
15002961,2,Y,1,DRIVER,DRIVER LICENSE
15052247,1,Y,1,DRIVER,DRIVER LICENSE
15141259,1,Y,1,DRIVER,DRIVER LICENSE
15002741,1,Y,1,DRIVER,DRIVER LICENSE
14991661,1,Y,1,DRIVER,DRIVER LICENSE
15023436,1,Y,1,DRIVER,DRIVER LICENSE
15033750,1,Y,1,DRIVER,DRIVER LICENSE
15051195,1,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15104427,1,Y,1,DRIVER,DRIVER LICENSE
15067477,1,Y,1,DRIVER,DRIVER LICENSE
15009434,1,Y,1,DRIVER,DRIVER LICENSE
15002901,2,Y,1,DRIVER,DRIVER LICENSE
15020427,1,Y,1,DRIVER,DRIVER LICENSE
15027573,1,Y,1,DRIVER,DRIVER LICENSE
15081353,1,Y,1,DRIVER,DRIVER LICENSE
15039643,1,Y,1,DRIVER,DRIVER LICENSE
15021903,1,Y,1,DRIVER,DRIVER LICENSE
15037596,1,Y,1,DRIVER,DRIVER LICENSE
15002529,1,Y,1,DRIVER,DRIVER LICENSE
15014238,1,Y,1,DRIVER,DRIVER LICENSE
15027904,1,Y,1,DRIVER,DRIVER LICENSE
14991532,1,Y,1,DRIVER,DRIVER LICENSE
14996603,1,Y,1,DRIVER,DRIVER LICENSE
15029321,1,Y,1,DRIVER,DRIVER LICENSE
15004852,1,Y,1,DRIVER,DRIVER LICENSE
15040249,2,Y,1,DRIVER,DRIVER LICENSE
15055500,1,Y,1,DRIVER,DRIVER LICENSE
14998049,1,Y,1,DRIVER,DRIVER LICENSE
15049977,1,Y,1,DRIVER,OCCUPATIONAL
15049914,1,Y,1,DRIVER,DRIVER LICENSE
14992208,1,Y,1,DRIVER,DRIVER LICENSE
15031828,1,Y,1,DRIVER,DRIVER LICENSE
15036954,1,Y,1,DRIVER,DRIVER LICENSE
14992208,2,Y,1,DRIVER,DRIVER LICENSE
15032685,1,Y,1,DRIVER,DRIVER LICENSE
15044532,1,Y,1,DRIVER,DRIVER LICENSE
15022271,2,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15054305,1,Y,1,DRIVER,DRIVER LICENSE
15048778,1,Y,1,DRIVER,DRIVER LICENSE
15024702,1,Y,1,DRIVER,DRIVER LICENSE
15035893,1,Y,1,DRIVER,DRIVER LICENSE
15050190,6,Y,1,DRIVER,DRIVER LICENSE
15080896,1,Y,1,DRIVER,DRIVER LICENSE
15088403,1,Y,1,DRIVER,DRIVER LICENSE
14992965,1,Y,1,DRIVER,DRIVER LICENSE
15042218,1,Y,1,DRIVER,DRIVER LICENSE
15084701,1,Y,1,DRIVER,DRIVER LICENSE
15024265,1,Y,1,DRIVER,DRIVER LICENSE
15009961,2,Y,1,DRIVER,DRIVER LICENSE
15009455,1,Y,1,DRIVER,DRIVER LICENSE
15044745,2,Y,1,DRIVER,DRIVER LICENSE
15007088,1,Y,1,DRIVER,DRIVER LICENSE
14990811,1,Y,1,DRIVER,DRIVER LICENSE
15017634,1,Y,1,DRIVER,DRIVER LICENSE
15032368,1,Y,1,DRIVER,DRIVER LICENSE
15036384,1,Y,1,DRIVER,DRIVER LICENSE
14990011,1,Y,1,DRIVER,DRIVER LICENSE
15007525,1,Y,1,DRIVER,DRIVER LICENSE
14996094,1,Y,1,DRIVER,DRIVER LICENSE
14996285,1,Y,1,DRIVER,DRIVER LICENSE
15001886,1,Y,1,DRIVER,DRIVER LICENSE
15128108,1,Y,1,DRIVER,DRIVER LICENSE
15070443,1,Y,1,DRIVER,DRIVER LICENSE
15071512,1,Y,1,DRIVER,DRIVER LICENSE
15080252,1,Y,1,DRIVER,DRIVER LICENSE
15107994,1,Y,1,DRIVER,DRIVER LICENSE
15143323,1,Y,1,DRIVER,DRIVER LICENSE
15088366,1,Y,1,DRIVER,DRIVER LICENSE
15111827,2,Y,1,DRIVER,DRIVER LICENSE
15139972,1,Y,1,DRIVER,DRIVER LICENSE
15089819,1,Y,1,DRIVER,DRIVER LICENSE
15113787,1,Y,1,DRIVER,DRIVER LICENSE
15103091,2,Y,1,DRIVER,DRIVER LICENSE
15112708,1,Y,1,DRIVER,DRIVER LICENSE
15118327,2,Y,1,DRIVER,DRIVER LICENSE
15105206,1,Y,1,DRIVER,DRIVER LICENSE
15124501,1,Y,1,DRIVER,DRIVER LICENSE
15141746,1,Y,1,DRIVER,DRIVER LICENSE
15096819,1,Y,1,DRIVER,DRIVER LICENSE
15122100,1,Y,1,DRIVER,DRIVER LICENSE
15129579,1,Y,1,DRIVER,DRIVER LICENSE
15110277,1,Y,1,DRIVER,DRIVER LICENSE
15111368,1,Y,1,DRIVER,DRIVER LICENSE
15122930,1,Y,1,DRIVER,DRIVER LICENSE
15131307,1,Y,1,DRIVER,DRIVER LICENSE
15119222,1,Y,1,DRIVER,DRIVER LICENSE
15116070,1,Y,1,DRIVER,DRIVER LICENSE
15117058,1,Y,1,DRIVER,DRIVER LICENSE
15122379,1,Y,1,DRIVER,DRIVER LICENSE
15106502,1,Y,1,DRIVER,DRIVER LICENSE
15139424,1,Y,1,DRIVER,DRIVER LICENSE
15140219,1,Y,1,DRIVER,DRIVER LICENSE
15109315,1,Y,1,DRIVER,DRIVER LICENSE
15066539,1,Y,1,DRIVER,DRIVER LICENSE
15113518,1,Y,1,DRIVER,DRIVER LICENSE
15080441,1,Y,1,DRIVER,DRIVER LICENSE
15112221,1,Y,1,DRIVER,DRIVER LICENSE
15132537,1,Y,1,DRIVER,DRIVER LICENSE
15091483,1,Y,1,DRIVER,DRIVER LICENSE
15120297,1,Y,1,DRIVER,DRIVER LICENSE
15124931,1,Y,1,DRIVER,DRIVER LICENSE
15097126,1,Y,1,DRIVER,DRIVER LICENSE
15138193,1,Y,1,DRIVER,DRIVER LICENSE
15092292,1,Y,1,DRIVER,DRIVER LICENSE
15106502,2,Y,1,DRIVER,DRIVER LICENSE
15086723,1,Y,1,DRIVER,DRIVER LICENSE
15090106,1,Y,1,DRIVER,DRIVER LICENSE
15109432,1,Y,1,DRIVER,DRIVER LICENSE
15127786,1,Y,1,DRIVER,DRIVER LICENSE
15080795,1,Y,1,DRIVER,DRIVER LICENSE
15142237,1,Y,1,DRIVER,DRIVER LICENSE
15144279,1,Y,1,DRIVER,DRIVER LICENSE
15086440,1,Y,1,DRIVER,DRIVER LICENSE
15102401,1,Y,1,DRIVER,DRIVER LICENSE
15136075,1,Y,1,DRIVER,DRIVER LICENSE
15068746,1,Y,1,DRIVER,DRIVER LICENSE
15118702,1,Y,1,DRIVER,DRIVER LICENSE
15127938,1,Y,1,DRIVER,DRIVER LICENSE
15290584,1,Y,1,DRIVER,DRIVER LICENSE
15120922,1,Y,1,DRIVER,DRIVER LICENSE
15133080,1,Y,1,DRIVER,DRIVER LICENSE
15106679,1,Y,1,DRIVER,DRIVER LICENSE
15117250,1,Y,1,DRIVER,DRIVER LICENSE
15091289,1,Y,1,DRIVER,DRIVER LICENSE
15100417,1,Y,1,DRIVER,DRIVER LICENSE
15108479,1,Y,1,DRIVER,DRIVER LICENSE
15084586,2,Y,1,DRIVER,DRIVER LICENSE
15137617,1,Y,1,DRIVER,DRIVER LICENSE
15097297,1,Y,1,DRIVER,DRIVER LICENSE
15131107,1,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15135199,1,Y,1,DRIVER,DRIVER LICENSE
15169518,1,Y,1,DRIVER,DRIVER LICENSE
15100021,1,Y,1,DRIVER,DRIVER LICENSE
15115500,1,Y,1,DRIVER,DRIVER LICENSE
15108466,1,Y,1,DRIVER,DRIVER LICENSE
15138421,1,Y,1,DRIVER,DRIVER LICENSE
15077963,1,Y,1,DRIVER,DRIVER LICENSE
15127900,1,Y,1,DRIVER,DRIVER LICENSE
15134815,1,Y,1,DRIVER,DRIVER LICENSE
15068373,1,Y,1,DRIVER,DRIVER LICENSE
15100804,1,Y,1,DRIVER,DRIVER LICENSE
15122712,1,Y,1,DRIVER,DRIVER LICENSE
15110899,2,Y,1,DRIVER,DRIVER LICENSE
15133049,2,Y,1,DRIVER,DRIVER LICENSE
15128355,1,Y,1,DRIVER,DRIVER LICENSE
15133585,1,Y,1,DRIVER,DRIVER LICENSE
15113762,1,Y,1,DRIVER,DRIVER LICENSE
15121456,1,Y,1,DRIVER,DRIVER LICENSE
15102221,1,Y,1,DRIVER,DRIVER LICENSE
15114818,1,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15125477,2,Y,1,DRIVER,DRIVER LICENSE
15121886,1,Y,1,DRIVER,DRIVER LICENSE
15132620,1,Y,1,DRIVER,DRIVER LICENSE
15124979,1,Y,1,DRIVER,DRIVER LICENSE
15135339,1,Y,1,DRIVER,DRIVER LICENSE
15069032,1,Y,1,DRIVER,DRIVER LICENSE
15128139,1,Y,1,DRIVER,DRIVER LICENSE
15122779,1,Y,1,DRIVER,DRIVER LICENSE
15122802,1,Y,1,DRIVER,DRIVER LICENSE
15131777,1,Y,1,DRIVER,DRIVER LICENSE
15079224,1,Y,1,DRIVER,DRIVER LICENSE
15143636,1,Y,1,DRIVER,DRIVER LICENSE
15067417,2,Y,1,DRIVER,DRIVER LICENSE
15109035,2,Y,1,DRIVER,DRIVER LICENSE
15070245,1,Y,1,DRIVER,DRIVER LICENSE
15122505,1,Y,1,DRIVER,DRIVER LICENSE
15088375,1,Y,1,DRIVER,DRIVER LICENSE
15101061,2,Y,1,DRIVER,DRIVER LICENSE
15110240,1,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15111009,1,Y,1,DRIVER,DRIVER LICENSE
15084202,1,Y,1,DRIVER,DRIVER LICENSE
15140293,1,Y,1,DRIVER,DRIVER LICENSE
15145422,1,Y,1,DRIVER,DRIVER LICENSE
15113295,1,Y,1,DRIVER,DRIVER LICENSE
15124173,1,Y,1,DRIVER,DRIVER LICENSE
15128298,1,Y,1,DRIVER,DRIVER LICENSE
15110899,1,Y,1,DRIVER,DRIVER LICENSE
15143805,1,Y,1,DRIVER,DRIVER LICENSE
15067417,1,Y,1,DRIVER,DRIVER LICENSE
15078835,1,Y,1,DRIVER,DRIVER LICENSE
15126739,2,Y,1,DRIVER,DRIVER LICENSE
15135761,1,Y,1,DRIVER,DRIVER LICENSE
15077873,1,Y,1,DRIVER,DRIVER LICENSE
15092091,1,Y,1,DRIVER,DRIVER LICENSE
15136371,1,Y,1,DRIVER,DRIVER LICENSE
15080323,2,Y,1,DRIVER,DRIVER LICENSE
15080154,1,Y,1,DRIVER,DRIVER LICENSE
15121979,2,Y,1,DRIVER,DRIVER LICENSE
15087035,1,Y,1,DRIVER,DRIVER LICENSE
15117479,1,Y,1,DRIVER,DRIVER LICENSE
15087158,1,Y,1,DRIVER,DRIVER LICENSE
15079114,1,Y,1,DRIVER,DRIVER LICENSE
15105607,1,Y,1,DRIVER,DRIVER LICENSE
15120233,1,Y,1,DRIVER,DRIVER LICENSE
15132573,1,Y,1,DRIVER,DRIVER LICENSE
15079687,1,Y,1,DRIVER,DRIVER LICENSE
15097297,2,Y,1,DRIVER,DRIVER LICENSE
15123033,1,Y,1,DRIVER,DRIVER LICENSE
15123613,1,Y,1,DRIVER,DRIVER LICENSE
15124101,1,Y,1,DRIVER,DRIVER LICENSE
15100526,1,Y,1,DRIVER,DRIVER LICENSE
15089881,1,Y,1,DRIVER,DRIVER LICENSE
15122908,1,Y,1,DRIVER,DRIVER LICENSE
15084042,1,Y,1,DRIVER,DRIVER LICENSE
15122546,1,Y,1,DRIVER,DRIVER LICENSE
15123963,1,Y,1,DRIVER,DRIVER LICENSE
15127699,2,Y,1,DRIVER,DRIVER LICENSE
15128833,1,Y,1,DRIVER,DRIVER LICENSE
15132501,1,Y,1,DRIVER,DRIVER LICENSE
15134937,1,Y,1,DRIVER,DRIVER LICENSE
15118677,1,Y,1,DRIVER,DRIVER LICENSE
15130885,1,Y,1,DRIVER,DRIVER LICENSE
15129011,1,Y,1,DRIVER,DRIVER LICENSE
15087136,1,Y,1,DRIVER,DRIVER LICENSE
15112478,1,Y,1,DRIVER,DRIVER LICENSE
15136655,1,Y,1,DRIVER,DRIVER LICENSE
15144263,1,Y,1,DRIVER,DRIVER LICENSE
15056010,1,Y,1,DRIVER,DRIVER LICENSE
15109448,2,Y,1,DRIVER,DRIVER LICENSE
15135088,1,Y,1,DRIVER,DRIVER LICENSE
15109432,2,Y,1,DRIVER,DRIVER LICENSE
15109938,2,Y,1,DRIVER,DRIVER LICENSE
15112722,1,Y,1,DRIVER,DRIVER LICENSE
15142796,1,Y,1,DRIVER,DRIVER LICENSE
15082098,1,Y,1,DRIVER,DRIVER LICENSE
15101450,1,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15103943,1,Y,1,DRIVER,DRIVER LICENSE
15132576,1,Y,1,DRIVER,DRIVER LICENSE
15106676,1,Y,1,DRIVER,DRIVER LICENSE
15071656,1,Y,1,DRIVER,DRIVER LICENSE
15124477,2,Y,1,DRIVER,DRIVER LICENSE
15139224,1,Y,1,DRIVER,DRIVER LICENSE
15105510,2,Y,1,DRIVER,DRIVER LICENSE
15091435,1,Y,1,DRIVER,DRIVER LICENSE
15123200,1,Y,1,DRIVER,DRIVER LICENSE
15135331,1,Y,1,DRIVER,DRIVER LICENSE
15138540,1,Y,1,DRIVER,DRIVER LICENSE
15129101,1,Y,1,DRIVER,DRIVER LICENSE
15140641,1,Y,1,DRIVER,DRIVER LICENSE
15090105,1,Y,1,DRIVER,DRIVER LICENSE
15108502,1,Y,1,DRIVER,DRIVER LICENSE
15134732,1,Y,1,DRIVER,DRIVER LICENSE
15085926,1,Y,1,DRIVER,DRIVER LICENSE
15091821,1,Y,1,DRIVER,DRIVER LICENSE
15127978,1,Y,1,DRIVER,DRIVER LICENSE
15143152,1,Y,1,DRIVER,DRIVER LICENSE
15080323,1,Y,1,DRIVER,DRIVER LICENSE
15097746,1,Y,1,DRIVER,DRIVER LICENSE
15120428,1,Y,1,DRIVER,DRIVER LICENSE
15069080,2,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15099938,1,Y,1,DRIVER,DRIVER LICENSE
15105869,1,Y,1,DRIVER,DRIVER LICENSE
15106930,1,Y,1,DRIVER,DRIVER LICENSE
15120154,1,Y,1,DRIVER,DRIVER LICENSE
15123333,1,Y,1,DRIVER,DRIVER LICENSE
15127873,1,Y,1,DRIVER,DRIVER LICENSE
15129392,1,Y,1,DRIVER,DRIVER LICENSE
15135580,1,Y,1,DRIVER,DRIVER LICENSE
15119211,1,Y,1,DRIVER,DRIVER LICENSE
15086364,1,Y,1,DRIVER,DRIVER LICENSE
15112695,1,Y,1,DRIVER,DRIVER LICENSE
15115425,1,Y,1,DRIVER,DRIVER LICENSE
15053829,1,Y,1,DRIVER,DRIVER LICENSE
15098994,1,Y,1,DRIVER,DRIVER LICENSE
15124106,1,Y,1,DRIVER,DRIVER LICENSE
15141009,1,Y,1,DRIVER,DRIVER LICENSE
15086496,2,Y,1,DRIVER,DRIVER LICENSE
15087495,1,Y,1,DRIVER,DRIVER LICENSE
15136070,1,Y,1,DRIVER,DRIVER LICENSE
15089161,1,Y,1,DRIVER,DRIVER LICENSE
15089805,3,Y,1,DRIVER,DRIVER LICENSE
15107548,1,Y,1,DRIVER,DRIVER LICENSE
15069080,1,Y,1,DRIVER,DRIVER LICENSE
15127906,1,Y,1,DRIVER,DRIVER LICENSE
15054035,1,Y,1,DRIVER,DRIVER LICENSE
15111753,1,Y,1,DRIVER,DRIVER LICENSE
15115001,2,Y,1,DRIVER,DRIVER LICENSE
15105183,1,Y,1,DRIVER,DRIVER LICENSE
15186161,1,Y,1,DRIVER,DRIVER LICENSE
15132581,1,Y,1,DRIVER,DRIVER LICENSE
15082267,1,Y,1,DRIVER,DRIVER LICENSE
15112457,1,Y,1,DRIVER,DRIVER LICENSE
15115804,1,Y,1,DRIVER,DRIVER LICENSE
15124043,1,Y,1,DRIVER,DRIVER LICENSE
15133191,1,Y,1,DRIVER,DRIVER LICENSE
15120698,1,Y,1,DRIVER,DRIVER LICENSE
15131083,1,Y,1,DRIVER,DRIVER LICENSE
15075539,1,Y,1,DRIVER,DRIVER LICENSE
15100346,1,Y,1,DRIVER,DRIVER LICENSE
15109035,1,Y,1,DRIVER,DRIVER LICENSE
15090432,1,Y,1,DRIVER,DRIVER LICENSE
15083261,1,Y,1,DRIVER,DRIVER LICENSE
15109693,1,Y,1,DRIVER,DRIVER LICENSE
15132966,1,Y,1,DRIVER,DRIVER LICENSE
15076847,2,Y,1,DRIVER,DRIVER LICENSE
15087967,1,Y,1,DRIVER,DRIVER LICENSE
15124477,1,Y,1,DRIVER,DRIVER LICENSE
15117747,1,Y,1,DRIVER,DRIVER LICENSE
15085941,2,Y,1,DRIVER,DRIVER LICENSE
15121874,1,Y,1,DRIVER,OCCUPATIONAL
15110690,1,Y,1,DRIVER,DRIVER LICENSE
15106338,1,Y,1,DRIVER,DRIVER LICENSE
15087895,1,Y,1,DRIVER,DRIVER LICENSE
15113687,1,Y,1,DRIVER,DRIVER LICENSE
15127331,2,Y,1,DRIVER,DRIVER LICENSE
15087896,1,Y,1,DRIVER,DRIVER LICENSE
15103091,1,Y,1,DRIVER,DRIVER LICENSE
15121914,1,Y,1,DRIVER,DRIVER LICENSE
15108194,1,Y,1,DRIVER,DRIVER LICENSE
15120432,1,Y,1,DRIVER,DRIVER LICENSE
15140955,1,Y,1,DRIVER,DRIVER LICENSE
15070685,1,Y,1,DRIVER,DRIVER LICENSE
15087147,1,Y,1,DRIVER,DRIVER LICENSE
15106490,1,Y,1,DRIVER,DRIVER LICENSE
15106491,1,Y,1,DRIVER,DRIVER LICENSE
15108574,3,Y,1,DRIVER,DRIVER LICENSE
15112319,1,Y,1,DRIVER,DRIVER LICENSE
15097280,1,Y,1,DRIVER,DRIVER LICENSE
15099388,1,Y,1,DRIVER,DRIVER LICENSE
15109938,1,Y,1,DRIVER,DRIVER LICENSE
15121979,1,Y,1,DRIVER,DRIVER LICENSE
15091445,3,Y,1,DRIVER,DRIVER LICENSE
15135145,1,Y,1,DRIVER,DRIVER LICENSE
15104909,1,Y,1,DRIVER,DRIVER LICENSE
15087407,3,Y,1,DRIVER,DRIVER LICENSE
15145326,1,Y,1,DRIVER,DRIVER LICENSE
15085941,1,Y,1,DRIVER,DRIVER LICENSE
15120659,1,Y,1,DRIVER,DRIVER LICENSE
15127765,1,Y,1,DRIVER,DRIVER LICENSE
15128273,1,Y,1,DRIVER,DRIVER LICENSE
15130222,1,Y,1,DRIVER,DRIVER LICENSE
15093910,1,Y,1,DRIVER,DRIVER LICENSE
15127771,1,Y,1,DRIVER,DRIVER LICENSE
15082193,1,Y,1,DRIVER,DRIVER LICENSE
15121071,1,Y,1,DRIVER,DRIVER LICENSE
15121743,1,Y,1,DRIVER,DRIVER LICENSE
15092259,1,Y,1,DRIVER,DRIVER LICENSE
15122011,1,Y,1,DRIVER,DRIVER LICENSE
15079699,1,Y,1,DRIVER,DRIVER LICENSE
15108574,1,Y,1,DRIVER,DRIVER LICENSE
15140302,1,Y,1,DRIVER,DRIVER LICENSE
15105613,1,Y,1,DRIVER,DRIVER LICENSE
15107323,1,Y,1,DRIVER,DRIVER LICENSE
15135853,1,Y,1,DRIVER,DRIVER LICENSE
15086844,1,Y,1,DRIVER,DRIVER LICENSE
15122527,2,Y,1,DRIVER,DRIVER LICENSE
15082832,1,Y,1,DRIVER,DRIVER LICENSE
15091702,1,Y,1,DRIVER,DRIVER LICENSE
15111241,1,Y,1,DRIVER,DRIVER LICENSE
15116572,1,Y,1,DRIVER,DRIVER LICENSE
15136432,1,Y,1,DRIVER,DRIVER LICENSE
15089805,2,Y,1,DRIVER,DRIVER LICENSE
15105604,1,Y,1,DRIVER,DRIVER LICENSE
15120118,1,Y,1,DRIVER,DRIVER LICENSE
15143648,1,Y,1,DRIVER,DRIVER LICENSE
15077964,1,Y,1,DRIVER,DRIVER LICENSE
15082203,1,Y,1,DRIVER,DRIVER LICENSE
15098137,1,Y,1,DRIVER,DRIVER LICENSE
15142281,1,Y,1,DRIVER,DRIVER LICENSE
15087867,1,Y,1,DRIVER,DRIVER LICENSE
15091821,3,Y,1,DRIVER,DRIVER LICENSE
15101450,2,Y,1,DRIVER,DRIVER LICENSE
15080234,1,Y,1,DRIVER,DRIVER LICENSE
15082198,1,Y,1,DRIVER,DRIVER LICENSE
15105369,1,Y,1,DRIVER,DRIVER LICENSE
15107788,1,Y,1,DRIVER,DRIVER LICENSE
15130677,1,Y,1,DRIVER,DRIVER LICENSE
15136849,1,Y,1,DRIVER,DRIVER LICENSE
15089824,1,Y,1,DRIVER,DRIVER LICENSE
15094271,1,Y,1,DRIVER,DRIVER LICENSE
15089824,2,Y,1,DRIVER,DRIVER LICENSE
15094065,1,Y,1,DRIVER,DRIVER LICENSE
15123963,2,Y,1,DRIVER,DRIVER LICENSE
15107822,1,Y,1,DRIVER,DRIVER LICENSE
15115001,1,Y,1,DRIVER,DRIVER LICENSE
15126068,1,Y,1,DRIVER,DRIVER LICENSE
15132405,1,Y,1,DRIVER,DRIVER LICENSE
15134008,1,Y,1,DRIVER,DRIVER LICENSE
15144541,1,Y,1,DRIVER,DRIVER LICENSE
15079516,1,Y,1,DRIVER,DRIVER LICENSE
15099668,2,Y,1,DRIVER,DRIVER LICENSE
15087967,2,Y,1,DRIVER,DRIVER LICENSE
15092254,1,Y,1,DRIVER,DRIVER LICENSE
15114818,3,Y,1,DRIVER,DRIVER LICENSE
15121063,1,Y,1,DRIVER,DRIVER LICENSE
15143844,1,Y,1,DRIVER,DRIVER LICENSE
15079362,1,Y,1,DRIVER,DRIVER LICENSE
15130118,1,Y,1,DRIVER,DRIVER LICENSE
15132580,1,Y,1,DRIVER,DRIVER LICENSE
15132405,2,Y,1,DRIVER,DRIVER LICENSE
15092912,1,Y,1,DRIVER,DRIVER LICENSE
15114849,1,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15128197,1,Y,1,DRIVER,DRIVER LICENSE
15126420,1,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15087425,1,Y,1,DRIVER,DRIVER LICENSE
15106368,1,Y,1,DRIVER,DRIVER LICENSE
15125223,1,Y,1,DRIVER,DRIVER LICENSE
15149005,1,Y,1,DRIVER,DRIVER LICENSE
15155738,1,Y,1,DRIVER,DRIVER LICENSE
15196129,1,Y,1,DRIVER,DRIVER LICENSE
15179964,1,Y,1,DRIVER,DRIVER LICENSE
15562355,1,Y,1,DRIVER,DRIVER LICENSE
15195614,2,Y,1,DRIVER OF MOTORCYCLE TYPE VEHICLE,DRIVER LICENSE
15195750,1,Y,1,DRIVER,DRIVER LICENSE
15151178,1,Y,1,DRIVER,DRIVER LICENSE
15161060,1,Y,1,DRIVER,DRIVER LICENSE
15171548,1,Y,1,DRIVER,DRIVER LICENSE
15179012,1,Y,1,DRIVER,DRIVER LICENSE
15147796,2,Y,1,DRIVER,DRIVER LICENSE
15173447,1,Y,1,DRIVER,DRIVER LICENSE
15173891,1,Y,1,DRIVER,DRIVER LICENSE
15174570,2,Y,1,DRIVER,DRIVER LICENSE
15199504,1,Y,1,DRIVER,DRIVER LICENSE
15208845,1,Y,1,DRIVER,DRIVER LICENSE
15165644,1,Y,1,DRIVER,DRIVER LICENSE
15213617,1,Y,1,DRIVER,DRIVER LICENSE
15146640,1,Y,1,DRIVER,DRIVER LICENSE
15191051,1,Y,1,DRIVER,DRIVER LICENSE
15207555,1,Y,1,DRIVER,DRIVER LICENSE
15218947,1,Y,1,DRIVER,DRIVER LICENSE
15191592,2,Y,1,DRIVER,DRIVER LICENSE
15159136,1,Y,1,DRIVER,DRIVER LICENSE
15160198,1,Y,1,DRIVER,DRIVER LICENSE
15172843,1,Y,1,DRIVER,DRIVER LICENSE
15206841,1,Y,1,DRIVER,DRIVER LICENSE
15212500,1,Y,1,DRIVER,DRIVER LICENSE
15197738,1,Y,1,DRIVER,DRIVER LICENSE
15211368,1,Y,1,DRIVER,DRIVER LICENSE
15152623,1,Y,1,DRIVER,DRIVER LICENSE
15163200,1,Y,1,DRIVER,DRIVER LICENSE
15167462,1,Y,1,DRIVER,DRIVER LICENSE
15201751,1,Y,1,DRIVER,DRIVER LICENSE
15204173,1,Y,1,DRIVER,DRIVER LICENSE
15156217,1,Y,1,DRIVER,DRIVER LICENSE
15184464,1,Y,1,DRIVER,DRIVER LICENSE
15161507,1,Y,1,DRIVER,DRIVER LICENSE
15173813,1,Y,1,DRIVER,DRIVER LICENSE
15149506,1,Y,1,DRIVER,DRIVER LICENSE
15168404,1,Y,1,DRIVER,DRIVER LICENSE
15170131,2,Y,1,DRIVER,DRIVER LICENSE
15180587,1,Y,1,DRIVER,DRIVER LICENSE
15182275,1,Y,1,DRIVER,DRIVER LICENSE
15164052,1,Y,1,DRIVER,DRIVER LICENSE
15165700,1,Y,1,DRIVER,DRIVER LICENSE
15174987,3,Y,1,DRIVER,DRIVER LICENSE
15180327,1,Y,1,DRIVER,DRIVER LICENSE
15199570,1,Y,1,DRIVER,DRIVER LICENSE
15167886,1,Y,1,DRIVER,DRIVER LICENSE
15175477,1,Y,1,DRIVER,DRIVER LICENSE
15146596,1,Y,1,DRIVER,DRIVER LICENSE
15197500,1,Y,1,DRIVER,DRIVER LICENSE
15162503,1,Y,1,DRIVER,DRIVER LICENSE
15158257,1,Y,1,DRIVER,DRIVER LICENSE
15165587,1,Y,1,DRIVER,DRIVER LICENSE
15176213,1,Y,1,DRIVER,DRIVER LICENSE
15155761,1,Y,1,DRIVER,DRIVER LICENSE
15168232,1,Y,1,DRIVER,DRIVER LICENSE
15191164,1,Y,1,DRIVER,DRIVER LICENSE
15202725,1,Y,1,DRIVER,DRIVER LICENSE
15215216,1,Y,1,DRIVER,DRIVER LICENSE
15182560,1,Y,1,DRIVER,DRIVER LICENSE
15213008,1,Y,1,DRIVER,DRIVER LICENSE
15214322,1,Y,1,DRIVER,DRIVER LICENSE
15206528,1,Y,1,DRIVER,DRIVER LICENSE
15190458,1,Y,1,DRIVER,DRIVER LICENSE
15157103,2,Y,1,DRIVER,DRIVER LICENSE
15166066,1,Y,1,DRIVER,DRIVER LICENSE
15199042,1,Y,1,DRIVER,DRIVER LICENSE
15165561,1,Y,1,DRIVER,DRIVER LICENSE
15191198,1,Y,1,DRIVER,DRIVER LICENSE
15213635,1,Y,1,DRIVER,DRIVER LICENSE
15177400,1,Y,1,DRIVER,DRIVER LICENSE
15183634,1,Y,1,DRIVER,DRIVER LICENSE
15192040,1,Y,1,DRIVER,DRIVER LICENSE
15148897,1,Y,1,DRIVER,DRIVER LICENSE
15160941,1,Y,1,DRIVER,COMMERCIAL DRIVER LIC.
15208319,1,Y,1,DRIVER,DRIVER LICENSE
15151140,1,Y,1,DRIVER,DRIVER LICENSE
15189652,1,Y,1,DRIVER,DRIVER LICENSE
15148514,1,Y,1,DRIVER,DRIVER LICENSE
